0.4	実ったグレープフルーツに、雫がついています。	大きい窓がある黄色い壁に囲まれた部屋があります。
3.2	一部分切り取られたりんご一個と、カットされたオレンジが一切れあります。	カットされた青りんごとオレンジです。
3.4	スキーヤーが雪を蹴散らしながら滑っています。	雪上でスキーをしている人がいます。
3.2	1人の人が雪山でスキーをしています。	白銀のゲレンデを、スキーヤーが体を斜めに倒して滑走しています。
0.2	ホームに止まった列車の窓に道路の風景が映りこんでいます。	緑色のインコがこちらを見ています。
0.6	テニスラケットを持った人が、ジャンプしています。	スタジアムに数人の人間が立っています。
3.8	街角の階段で女性が電話をしています。	街角にて、ワンピース姿の女性が携帯電話で話をしています。
1.2	青い列車が、多くの貨物列車を引っ張っています。	電車が駅に停車しているところです。
3.2	熊のぬいぐるみの手もとにペンと紙が置かれています。	魚のぬいぐるみのしっぽにペンと紙が置かれています。
3.8	薄着の男性と女性がスキー板をはいてならんで立っています。	雪上でスキー板を穿いた二人の男女が並んで正面を向いています。
3.0	自転車が建物の壁に立てかけてあります。	家の前には複数の自転車が立てかけてあります。
0.2	フェンスのあるテニスコートで白いユニフォームの女性プレーヤーがラケットを振っている瞬間で、黄色いボールが女性の前に浮かんでいます。	一頭の馬が大地の上に立っています。
3.2	階段の手すり付近でスケボーをしています。	男性が階段の手すり付近でスケートボードを楽しんでいます。
2.0	すきっ歯の人間がワイングラスにワインを注いでいます。	女性がグラスにワインを注いでいます。
4.2	サーフボードを手にした男性と水着の女性がいます。	サーフボードを持っている男性と水着を着ている女性が海岸にいます。
2.6	古く使い込まれたさまざまなトランクが置かれています。	たくさんのトランクケースが重ねられています。
0.4	青いテーブルの上にパンが置かれ、前に男性が腰掛けています。	路上で自転車に乗った人と、地面を歩く犬がいます。
0.0	街灯の下に道路標識の看板が貼られています。	野球の野手が２人グローブを手にはめて待機しています。
1.2	野球場のバッターボックスにバッターが立ち、横にはキャッチャーと審判がいます。	バッターの後ろにピッチャーがいる
2.8	赤い椅子の上に、赤い首輪をした白い猫がいます。	椅子の上に小さな猫が佇んでいます。
2.8	車の荷台にとらの置物がのせられています。	道路を荷台に大きなトラのぬいぐるみを乗せて走ってます。
3.8	自転車にスケートボードが立てかけられています。	自転車の側面にスケートボードが立てかけられています。
1.8	飛行機を下から撮っていて、周りは水色一色です。	写真の中に、飛行機が写っています。
2.8	ピンク色の台の上に熊のぬいぐるみが置いてあります。	クマのぬいぐるみが展示されています。
0.0	ワインとグラスの置かれた机上と椅子に座る女性と、そばには男性がいます。	車道脇の歩道に隣接する芝生の上に、一時停止を示す標識があります。
2.8	３つの線路、すべてに電車が止まっています。	操車場内の線路のすべてに列車が停車しています。
3.6	消火栓が道端に設置がされています。	道路の脇に錆びた消火栓が設置されています。
3.4	夜に道路わきで女性が携帯をかけています。	暗い中、若い女性が電話で話している。
0.0	赤ん坊が歯ブラシを口に入れています。	シールの付いたままで皮が剥かれたバナナです。
1.4	雪で覆われた所で、３人のスキーヤーが向かい合って立っています。	雪が溶けた所に1人のスキーヤーがいます。
3.6	８機の飛行機が青と赤と白の煙を出しながら飛んでいます。	曲芸飛行の飛行機の連帯が色のついた煙幕を張りながら空を飛んでいます。
1.4	石の埋め込まれた壁がある洋式トイレです。	青い色をした便器が置いてあるトイレがあります。
1.6	STOPの標識のところに男性が立っています。	STOPの標識のところに女性が立っています。
1.4	サラブレッドが騎手をのせて走っています。	サラブレッドが誰も乗せずに走っている
4.8	二階建てのバスに乗り込む人たちがいます。	２階建てのバスに乗客が乗り込んでいます。
0.0	タッパーに入った魚と、ごはんの乗ったプレートがあります。	道を歩いている人物のネクタイが宙に舞っています。
1.8	芝生の真ん中に、消火栓が設置されています。	芝生の真ん中に、プールが設置されています。
2.6	塗装の傷んだバスが道を走っています。	錆びたバスが一台路上に停まっています。
3.8	女の子二人がソファーに座ってゲームをプレイしています。	二人の女の子が座ってテレビゲームをしています。
2.0	建物の屋根が張り出している駐車場らしきところで、大型のバスが止まっています。	駐車場にバスが三台あり、一番手前のバスに人が入ろうとしています。
0.6	川の向こうに大きな時計塔が見えています。	街を流れる河にたくさんの船が浮かんでいます。
1.2	白色のクマのぬいぐるみのお腹にナイフが刺さっています。	クマのぬいぐるみや黄色の容器が置かれています。
2.2	晴天の元、飛行機から乗客が降りてきます。	飛行機には女の子の人形が一体あります。
3.8	大きい四角いケーキをカットしている男性がいます。	大きなケーキに入刀をしている男性がいます。
3.2	浜辺の上を子供たちを乗せた馬が歩いて行きます。	海岸を、２人を乗せた馬がひかれています。
2.2	飲食店の店内にあるテーブルにパソコンがあります。	テーブルのノートパソコンの横にカップとノートが置かれています。
1.4	女性のテニスプレーヤーがボールを打ち返しています。	女性のテニスプレーヤーが道具を片付けています。
1.4	男性が雪山をスキーで滑っています。	男性が雪山を水泳泳いでいます。
0.4	子供が顔の前でピザを手でつかんでいます。	子供がベッドで寝ています。
0.0	窓の複数ある建物の外に交通標識があります。	テーブルの上に食べ物と飲み物が置かれています。
1.0	ミニチュアの蒸気機関車が線路の上にいます。	ミニチュアの蒸気機関車が爆破されました。
2.2	青い空と大きな雲が見えて、遠くに山の見える大きな水辺の砂浜で日陰で閉じたパラソルと木製のベッドがあります。	海岸に閉じたパラソルと椅子が置かれています。
1.0	テーブルに、ホットドッグと飲み物があります。	テーブルに寿司があります。
2.4	テーブルにお皿やグラスがセットされています。	豪華な装飾と、テーブルセッティングの食堂車です。
2.8	木と草が生えた場所にキリンとサイがいます。	柵の中で立っているキリンと座っているサイがいます。
1.4	オレンジ色のTシャツを着た男性が椅子に腰掛けています。	ホテルの寝室で、男性と女性が座っています。
1.2	テレビの前でゲームを遊んでいる男性です。	テレビの後ろで遊んでいる。
1.6	テーブルの上にワイングラスとボトルが置いてあります。	1969年産のビンテージワインがグラスに少し残っています。
0.4	絵が飾られた壁の前に白い置時計が設置されています。	白い皿の上にサンドイッチが盛られています。
1.8	テーブルの上の花瓶には花が飾られています。	花瓶には何も飾られていない
0.6	男の人が一人、ウィンドサーフィンをしています。	男性が背負うリュックサックの中から犬が顔を出しています。
3.6	赤と青で塗られた二両の電車が線路上を走っています。	二両編成の電車が線路上を走っています。
3.8	花瓶にひまわりなどの花が生けられています。	花瓶にさまざまな花が活けられています。
1.8	道路標識のはしっこがおれ曲がっています。	道路の上にオレンジ色の標識が立っています。
3.2	カップルが雪山でスキーを履いて立っています。	男性と女性のスキーヤーが、立っています。
2.0	部屋にはカーテンで仕切られたバスと洗面所があります。	浴室兼洗面所内に明かりが灯っています。
3.2	傘を差した女性が通りを歩いています。	女性が傘を差して歩いているのが、鏡に映っています。
0.0	スーツケースと狐の襟巻きがあります。	キッチンにオーブンが設置されています。
3.8	テニスコートでラケットを振っている人がいます。	テニスコートで男の人がサーブを打とうとしています。
3.4	海でサーフィンをしている人がいます。	荒い波の中でサーフィンしている人がいます。
2.2	バス停に手元を見ている女性が立っています。	ビルが建ち並ぶ街中を走るバスがとまる停留所の前で携帯電話を見る女性が立っています。
2.0	古めかしい建物に時計塔がそびえたっています。	新しい建物に時計塔がそびえ立っています
3.4	波に向かってサーフィンをしている人が2人います。	白い波の立つ海岸でサーフィンをしています。
3.0	広げた掌の向こうに、鋏が飛んでいます。	ハサミを片手で空中に投げています。
3.6	一切れのピザとグラスに入った飲み物があります。	テーブルの上にピザと飲み物が置かれています。
0.8	緑色のプロペラ機が１機とまっています。	わきに大きなビルが建っている、広い道です。
3.8	空港のターミナルに飛行機が駐車しています。	白い旅客機が空港にとまっています。
4.4	パソコンの上に箱が置かれています。	ノートパソコンの上に箱が置かれています。
0.0	棒を集めて作られた背の高い時計です。	砂浜で2人の女性が馬に乗って散歩しています。
1.2	室内に二本の白いはしらがたっています。	大きな鏡がある洗面所があります。
0.4	木の枝に、羽根が緑で胴体がグレー、頭が水色でくちばしの赤い鳥がとまっています。	一頭のキリンが首を曲げて草を食べています。
4.6	一人の男性がサーフィンをしています。	海で男性がサーフィンをしています。
4.4	野球の試合中で、バッターとキャッチャーと球審がそれぞれ構えています。	野球の試合中で、バッターとキャッチャーと球審がそれぞれ構えています。
2.2	灰色をしたくまのぬいぐるみが置いてあります。	くまのぬいぐるみがなくなった
2.4	ラケットを持ち白いバンダナを頭に巻いた男性です。	テニスラケットを持った男性は、頭にハチマキを巻いています。
3.2	沢山の牛が牧場で餌を食べています。	牛達が与えられた餌を食べています。
2.0	ソファの横の台の上に果物が置かれています。	ミシン台の上に、フルーツが置かれたいます。
3.4	海の近くに時計台が設置されています。	海岸の桟橋に街頭時計が建っています。
3.2	自動車の横の道路を大型バスが走っています。	道路の両脇に駐車された車が並んでいる道を銀色のバスが走っています。
3.6	砂の上をオートバイが疾走しています。	バイクが砂埃を上げて砂丘の道を走行しています。
4.6	段ボールにくるまった少女が立って歯磨きをしています。	段ボールを巻いた女の子が洗面台の前で歯磨きをしています。
0.2	列車のドアの前に駅員が立っています。	スキー場で、スノーボードやスキーをしている人がいます。
1.8	男性が、ピザを作っているところです。	丸い物体ののった四角い物体を両手に持った人物がいます。
1.2	子どもがぬいぐるみを抱き締めています。	子供がお菓子を食べている
3.2	たくさんの食べ物が置かれてあります。	色々な果物や野菜が積み上げられています。
0.6	二人の男性がテレビゲームで遊んでいます。	誰も座っていない椅子の向こうにサーフボードを抱えた人物が歩いています。
3.6	男性がスケートボードでジャンプしています。	スケートボードで、ジャンプしています。
3.8	女性がチョコレートのケーキを持っています。	メガネをかけた女性がケーキを持っている。
0.0	大きな木に囲まれてキリンが一頭立っています。	時計台の近くの道で複数の人が雪かきをしています。
0.6	赤い傘を差した女性の集団がいます。	緑のブローチをした子供の集団がいます。
4.6	テーブルにノートパソコンや犬や食事が置かれている。	テーブルに食べ物とパソコンがあり犬ものっています。
0.4	白クマが仰向けに寝転がっています。	２人の女性がテニスラケットを持って、テニスコートにいます。
3.8	黒いテーブルの上に切れ目の入ったピザが置かれています。	テーブルの上に、ピザが置かれています。
3.8	コインパーキングのメーターが立ち並んでいます。	道路脇の歩道にパーキングメーターが設置されています。
2.0	ゲレンデでスキーをしている人がいます。	スキーを履いている人が、景色を眺めています。
1.8	一頭の象がロープの先に立っています。	ロープ囲いの中に一頭の茶色い象がいます。
2.0	親子が公園でたこを揚げています。	親子が公園でサッカーをしてます。
2.8	鳥が布の上にあるバナナを突付いています。	地面にあるバナナの側に黒い鳥が一羽います。
3.4	白い皿には揚げ物やライスが載っています。	お皿に、揚げ物と、ブロッコリーと、ご飯と、キノコが乗っています。
0.4	キッチンでは数名の人達が食事の準備をしています。	部屋の中に人が集まり左手前の女性は指をさしています。
0.0	波打ち際で人が馬に乗っています。	テーブルの上にワインや肉料理が並べられています。
2.4	運河に大きなボートが浮いています。	カラフルなボートが川岸に係留されています。
2.8	ブルーのワイシャツの男性がいます。	スーツ姿の男性が壁の前に立っています。
0.4	男性がノートパソコンを見ています。	男性が寝ています
2.4	テーブルの上に撮影機材や本がおいてあります。	テーブルの上にカバンとカメラとフィルムと本が並んでいます。
3.4	少女がフリスビーをとろうと手を伸ばしています。	子供が空中のフリスビーに手を伸ばしています。
1.2	テーブルには２種類の国旗と花が飾ってあり、２人の男女が椅子に座って会話をしています。	テーブルの上に食事が盛られたプレートとナイフとフォークが置かれています。
3.2	観衆が寒そうにしている中、街中を馬車が通り過ぎようとしています。	パレードの馬車が、沿道にたくさんの人がいる大通りを通行しています。
0.6	雪の上で男性が、スノーボードをしています。	男性が山小屋にいます
0.2	ピザのうえに茄子やチーズがのせられています。	歯ブラシ立てに歯ブラシが二本ささっています。
1.6	食べ物の乗ったテーブルの向こう側に、大勢の人がいます。	テーブルの上にはたくさんの料理が用意されています。
3.8	机上に携帯電話が四つ置かれています。	丸テーブルの上に携帯電話が４個あります。
4.4	コートでダブルスのテニスが行われています。	テニスコートでテニスのダブルスの試合が行われています。
3.6	黄色いオレンジがたくさんあります。	ネーブルオレンジがたくさんあります。
1.2	室内のベッドの横に設置されたライトが点灯しています。	部屋の中にたくさんの家具が置いてあります。
0.4	ウインドウにお店の看板がかかっています。	観客のいる球場で、野球選手がバットを持って歩いています。
3.8	広い海でサーファーが海の中に入っています。	海の中にサーフボードを持った人がいます。
1.6	左端の小屋の前には切り株が無造作に置いてあり、右側の緑地部分には古びた黄色い車が停まっています。	左端の古屋の前には切り株がきれいに並べて置いてある。
1.6	積もった雪の上で水着を見た女性がサーフボードに乗っています。	水着を着た男性がサーフボードに乗っている
0.2	草地に馬が一頭立ち、奥には建物が見えます。	男の子と女の子が、サッカーをしています。
3.0	先端のとがった飛行機が停まっています。	全体が緑色に塗ってあり機首が鋭く尖っている小型飛行機が停まっています。
0.6	赤ん坊が座って手づかみでクリームを食べています。	赤いネクタイがプリントされたＴシャツをきた赤ちゃんです。
2.2	顔をこちらに向けている犬の後ろに女性がいます。	女性とこちらを向いて歯を剥いている犬が椅子に座っています。
4.2	いろんな陶器がウィンドウディスプレイされています。	ショーウインドウの中に様々な陶磁器があります。
3.4	陶器の大きな水皿の前で、横を向く白い猫がいます。	猫が水が入った容器にそっぽを向いています。
1.0	木の根元にジーンズを履いた男性が座っています。	男性が走っています。
4.2	木のベンチの上に一匹のリスがいます。	木々に囲まれたベンチの上にリスがいます。
2.8	収録現場にはカメラマンとパソコンを広げたひとがいます。	ノートパソコンを見つめてイヤフォンをした男性がいます。
0.0	サングラスをかけた人物が片手にタバコを持ちもう一方の手で携帯電話を操作しています。	仮装姿をした人達が自転車に乗っています。
0.8	芝生の上に凧や風船が浮かんでいます。	空の上にイカが浮かんでいます
1.4	森の中で、１頭の牛が立ち、もう１頭の牛が横たわっています。	森の中で、多くの牛がいたが、横たわっている牛はいなかった。
2.8	地面の上に白い牛が立っており手前と奥には別の動物が寝ています。	雲の上に黄色い牛が立っており手前と奥には別の動物が寝ています。
0.2	並んだ線路の上に三両の電車が止まっています。	大きなダイヤが10個付いたトラックがあります。
0.0	トイレの前に立っている男性が微笑んでいます。	パソコンのケーブルにライトが取り付けられています。
3.4	スケートボート場でスケートボートをしている男性がいます。	男性がスケートボードに乗りジャンプしています。
2.8	サバンナにたくさんのシマウマがいます。	水辺にたくさんのシマウマがいます。
1.6	クマのぬいぐるみの背景に青い水面が見えます。	うしのぬいぐるみの背景に青い水面が見えます。
0.0	赤いパラソルの下で少年がベンチに寝そべっています。	建物の側に運転席がむき出しのトラックが停まっています。
3.6	部屋にはパソコンが２台と本が数冊置いて有ります。	机の上にパソコン機器と本があります。
3.2	一羽の白い鳥が、木の上に止まっています。	白いオウムが1羽、木の上に乗っています。
3.2	クロスカントリーのスキーをやっています。	男性がクロスカントリースキーをおこなっています。
0.0	モヒカン刈りの男性が携帯電話を使っています。	ショッピングモール内に黒色の鳥たちが飛んでいる。
2.0	右側のキリンは口をゆがませています。	二頭のキリンがこちらを向いています。
0.4	野手がボールを捕球するために構えているベースにランナーがスライディングをしています。	テニスコートで男性２人がテニスをしています。
4.4	金網越しに一頭の大きなゾウが佇んでいます。	鉄線の向こうに、１匹の象が立っています。
0.8	スーツにシャツ姿の男性がこちらを見ている。	スーツとシャツの人が死んでいます。
3.4	ヤシの木の上空に二機の飛行機が煙を流しながら飛んでいます。	上空を二機の飛行機が煙幕をまきながら交差しています。
1.2	司会者が部屋の隅で相談しています。	大勢の大人が椅子に座っています。
2.0	建物のすぐ側に信号機があります。	建物から離れた所に信号機があります
3.6	キリンが1頭は木の葉を食べ、1頭は歩いています。	２頭のキリンが歩いたり木の枝に口を近づけたりしています。
2.0	移動販売の車の前に数人の人がいます。	駐車場に移動販売の車が縦列に並んでいます。
3.6	テニスラケットを持った男性が横に並べられたテニスボールを見ています。	テニスラケットを持った男性が横に並べられたサッカーボールを見ています
2.0	砂浜ではビキニ姿の女性が投じたフリスビーを男性がジャンプしてとろうとしています。	海岸でフリスビーをしている若者たちがいます。
3.8	窓際の机の上に、電源の入ったパソコンがあります。	机の上に、ノートパソコンが置かれています。
2.4	女性の立つ側で半裸の男の子が馬に乗っています。	白い馬に乗った子供の横に女性が立っています。
3.2	路上で男性がバイクの脇に立っています。	路上で男性が赤いバイクの奥に立っています。
3.0	ジャンプ台でスケボーでジャンプしている人がいます。	カーブになった坂の上をスケボーで飛んでいます。
2.0	夕暮れの景色に時計台が見えています。	中央に灰色の時計台が、左右には樹木があります。
3.0	ホットドッグを野外で食べている人たちです。	家の中でホットドッグを食べている
0.8	屋外にある時計が、2時35分過ぎをさしています。	ビルが並ぶ木々の植えられた屋外に時計が設置されています。
3.6	壺の上に1匹のトラ猫がのっています。	木のツルで編んだかごに入った壺の上にネコがいます。
3.2	柵の有る広場で縞馬が草を食んでいます。	二頭のシマウマが並んで草を食べています。
1.8	夜の雨の街路灯が並んだ歩道を、人が1人傘をさして歩いています。	濡れた路上の奥に傘をさした人の姿が見えます。
2.2	小さな熊がこちらに向かって歩いています。	石でできた場所にクマが歩いています。
3.4	男の子が、乗り物の運転席に座っています。	小さな子が乗り物の運転席に座っています。
2.4	ホームに1台の電車が停車しています。	駅のホームには、丸みをおびた黄色とブルーの列車が停まっている。
2.0	年配の男性がテレビゲームをしています。	年配の女性がテレビゲームをしています。
3.0	テニスプレーヤーがラケットを振っています。	女性たちが、テニスのダブルスをしています。
3.8	街中の道路をたくさんの人が歩いています。	街中にたくさんの人が集まっています。
2.8	まな板の上でナイフで野菜を切っています。	まな板の上でナイフで肉を切っています。
3.0	スキーヤーが雪の上を滑っています。	スキーヤーが雪の上を歩いています。
5.0	白を基調にして作られた洗面所があります。	白を基調にして作られた洗面所があります。
0.6	歴史的な時計台のある建物の前に何台もの車が走っている。	紺色のユニホームを着た男性が、ホームベースに向かって走っています。
2.4	白色のキッチンが、整理整頓されています。	物があまり置かれていないキッチンがあります。
0.0	男の人がスマートフォンを見ながら歩いています。	ホッドドッグと缶ジュースがあります。
3.2	斜面には3頭の茶色い動物が並んでいます。	草の生えた斜面に三頭の動物がいます。
3.8	湖かダムのような場所で、男性がボートに乗って釣りをしています。	ボートの上で釣りをしている人がいます。
4.0	白い花瓶にピンクの花が生けてあります。	白い花瓶にピンクのカーネーションがいけられています。
3.6	黒人女性がカラフルな布で全身を覆っています。	カラフルな布を身体に巻き付けた人がいます。
2.6	男性たちが馬に乗って進んでいる。	テンガロンハットをかぶった男性が馬に乗っています。
0.4	スケボーに乗った男性が、高く飛び上がっています。	クレーコートで男性がテニスをしています。
3.6	海沿いを人を乗せた馬たちが歩いています。	海の見える砂浜を馬に乗って移動している人たちがいます。
4.8	野球のピッチャーがボールを投げようとしています。	野球場でピッチャーが投球しようとしています。
0.8	ロサンゼルス行きの電車が止まっています。	道路標識に野草がからみついています。
3.4	男性がひざのうえにねこをのせています。	パソコンデスクの前の椅子でネコを膝に抱いた男性がいます。
3.2	帽子もグローブも付けていない女性がスキーをしています。	女性が薄着で雪道をスキーを履いて滑っている。
0.4	白で統一されたキッチンがあります。	今、一番夢中になっているアーティストのPVの映像です。
3.8	ソファーに座っている子供の前に、パソコンがあります。	１人の子供がソファーに座り、ノート型パソコンを見ています。
3.8	海の側の草原で野球をして遊んでいる人達がいる。	海が見える芝生の丘で野球をしている人がいます。
1.4	白で統一された洗面所です。	洗面所にボトルに入った化粧品とバッグが置かれています。
3.6	雪の上でスノボーをしている人がいます。	スノーボードでジャンプしている人がいる。
3.8	ドーナツに刺さった蝋燭の火を子供が吹き消しています。	男の子が蝋燭の立てられたドーナツの火を吹き消しています。
3.2	お店のガラス越しにたくさんの傘が並べられています。	窓ガラスの奥に傘が並べて置かれ、手前の左側に人がいます。
1.6	鏡の上に活けられた花が置かれています。	鏡の上に活けられた花は片づけました
0.4	赤いシャツを着た人がコート上でラケットを構えています。	時計台のある街並みに車が停まっています。
1.8	白い皿に、１切れのピザとパセリが載っています。	お皿に食べかけのピザが置かれています。
1.0	トロフィーにキスをしている人がいます。	スキーを抱えた女性が透明な置物にキスをしています。
3.4	波がいくつも立つ水辺の砂浜で水着を着てボードを持った少年が二人います。	サーフィンのボードを持った２人の少年が、海の前の砂浜で何かを話しています。
5.0	敷布団の上に掛け布団と毛布が折りたたまれています。	敷布団の上に、掛布団と毛布がたたんであります。
3.4	夜の芝生の土地で、男性がフリスビーをしています。	暗闇の芝生の空き地で、男性が中心に電球の点灯したフリスビーを投げようとしています。
3.0	スーツとネクタイを着た男性が立っています。	スーツ姿の男性が前方に視線を向けています。
3.6	緑色のテーブルが置かれたリビングです。	グリーンのテーブルと白いソファーが置かれています。
3.0	草原にキリンがたくさん立っている。	ところどころに木の生えた草地に4頭のキリンがいます。
3.2	たくさんの食材を乗せた船が、川岸に停泊しています。	荷物をたくさん積んだ船が川に停められています。
2.2	標識の隣にメガネを掛けた男性が立っています。	道路標識を背に、男性が立っています。
3.0	白い流し台の上にボトルとやかんが置かれています。	緑の流し台の上にボトルとやかんが置かれています。
4.0	帽子を被り手綱を持った女性が馬に乗っています。	帽子を被った女性が、馬に乗っています。
1.8	ペットの猫が、ノートパソコンの画面を見ています。	ペットのイヌが、ノートパソコンの上で寝ています。
3.4	スノーボードで雪の斜面を滑っているひとがいます。	雪面を男性スノーボーダーが滑走しています。
2.8	倉庫の前には、戦闘機がとまり、周りには疎らに人がいます。	車庫の前に止まっている戦闘機です。
4.0	テーブルの上の絨毯のようなクロスの上に熊のぬいぐるみが置かれています。	テーブルクロスの上にくまのぬいぐるみが乗っています。
2.8	野菜やチーズが乗ったピザが置かれています。	大きなピザがお皿に乗っています。
3.4	皿の上に、料理がたくさん盛り付けられています。	テーブルに飲み物と料理の盛り付けられたお皿があります。
3.6	暗闇の中、時計の文字盤と、時計の上の英文字と下の絵柄が光っています。	電飾のついている時計が時刻を指し示しています。
2.0	パーマをした女性がこちらを向いています。	坊主の女性がこちらを向いています。
1.6	眼鏡を掛けた女性が手にパンを持っています。	女性がパンにピーナツバターを塗っています。
1.6	森の中で一頭の黒い熊が水際にいる鳥たちを見つめています。	森の左下に黒い小グマが見えます。
2.4	花瓶と飲み物が置かれたテーブルの前に男性が座っています。	飲み物が置かれたテーブルの前に花瓶が置いてあります。
2.0	ノートパソコンをいろいろな角度から見た画像を組み合わせてあります。	シルバーや赤色や黒のノートパソコンの画像が４つ並んでいます。
1.8	視界不良の街中を、エンジ色の車が走っています。	曇った街の赤信号に車が止まっています。
2.4	柵内の土の地面にゾウが二頭立っています。	２頭の像が、同じ格好で並んでいます。
4.2	草原に茶色と黒色の牛が五頭います。	茶色や黒い色の牛が５頭、草原で立っています。
1.0	スノーボーダーが、上手に手すりの上を滑っています。	手すりの下を滑っている
4.0	草がたくさん生えた草原でキリンが草を食べています。	草原の中で１頭のキリンが草を食べています。
1.2	二階建てバスが、道路を運行しています。	二階建てバスが、故障しています。
1.2	テーブルの上に料理が置かれています。	白い壁の部屋にはソファーやテーブルが置いてあります。
3.2	赤いジャンパーを着た人がゲレンデでスキー板をはいて立っています。	スキー場のゲレンデにスキーヤーが立っています。
3.2	白を基調とした一台のバスが道路に停まっている。	1台のバスが路上に止まっています。
0.2	ベッドの上にノートパソコンが置かれ、猫が寝ています。	室内でテレビ番組の撮影が行われています。
0.2	男性と女性が、ワイングラスを持っています。	机の上にパソコンが置いてあります。
3.0	時計店のウインドウに様々な時計が飾られている。	時計店のウインドウに同じ時計が飾られている。
2.2	テーブルにサンドイッチと飲み物が置いてあります。	カイワレ大根がトッピングされたサンドイッチが、お皿にあります。
4.4	少年がテレビゲームであそんでいます。	男の子がテレビゲームをして遊んでいる。
2.2	野菜が盛られたピザが皿の上に置かれています。	ピザが黒いテーブルにおかれています。
2.8	おさらに料理がもりつけられています。	皿の上にバターが乗ったワッフルがあります。
0.6	お肉や野菜がのった丸いピザが置いてあります。	男性と女性が料理をしているところです。
3.4	芝生のグラウンドにて少年達サッカーをしています。	少年がサッカーボールを蹴っています。
2.8	緑色の皿に野菜を中心とした料理が盛られています。	お皿の上いっぱいに料理が盛られています。
3.4	建物の近くに信号機と道路標識があります。	街角に交通標識や信号機が立っています。
4.8	二頭のキリンがお尻を向けあい立っています。	二頭のキリンがお互いのお尻を向け合って立っています。
2.4	室内の壁にテレビが掛けられています。	室内の壁にジャンパーがかけられています。
0.8	はさみの置かれたテーブルの奥にリボンが並んでいます。	複数のテープとはさみと入れ物です。
3.8	岩の横を白熊が骨を咥えて歩いています。	一頭の白熊が骨を咥えて歩いています。
1.8	たくさんの荷物が載った小舟の前に牛がいます。	白色と茶色の動物が、大量の猟具の近くにいます。
3.2	公園のプールの近くで犬がフライングディスクに興じています。	プールの上にフリスビーの前で口を開けている犬がいます。
3.0	曇り空の中、建物の上を飛行機が飛んでいます。	茶色の建物の上を、飛行機が一機飛行しています。
2.4	草地の向こう側では、沢山のバスが駐車しています。	バスが何台か並んで停めてあります。
2.4	網が張り巡らされた柵の中に、キリンが一頭立っています。	網が張り巡らされた柵の中に、サイが一頭立っています。
1.6	スケートボーダーがパークに立っています。	スケートボードを持った男性二人とカメラを持った男性がいます。
2.8	曲がった角の生えた茶色の牛がいます。	角が生えているバッファローがいます。
1.8	施設でスケボーをしている人がいます。	施設にはスケボーをしたことがある人がいません
4.0	絵の描かれた壁の前で傘を差した人達がいます。	大勢の人たちが壁アートの前で傘をさしています。
0.0	街角で赤色のトラックが駐車しています。	女性がキッチンの横の白い壁面に黄色いメモを貼っています。
4.2	テーブルの上に、花が活けられた花瓶が置かれています。	テーブルの上に花が活けられています。
0.0	女性が馬に乗って川辺を歩いています。	2種類のフルーツとヨーグルトがのったスプーンが宙に浮いています。
1.2	バナナが器のなかにいれられています。	バケツや布の間にバナナがあります。
4.0	女性テニスプレイヤーがサーブを打っています。	テニスコートでプレイヤーがサーブをしています。
0.0	男性が料理を両手に持って立っています。	庭に二羽の茶色い鶏が放たれています。
0.0	どこまでも続く一本道に人の乗ったバイクが一台停車しています。	草原にたたずむ一頭のクマがいます。
2.8	暗いキッチンで女性が立っています。	キッチンの窓の前に女の人が向うを向いて立っています。
2.8	男性が柵の外から羊の首もとに触れています。	女性が柵の外から羊の首に触れています。
1.8	駐車場に黄色いバスが１台だけ停まっています。	黄色いバスは動いています。
2.6	トイレの個室の中には、白い洋式トイレが一つ据え付けてあります。	トイレのドアの隙間から洋式便器が見えています。
1.2	青と白と緑にペイントされたディーゼル列車が街中にある線路上を走っている。	街中のビルの前の線路を行く、二階建て列車です。
0.4	いろいろ物が乱雑におかれたキッチンです。	テーブルで、男性が二人、同じ方向を見ながら座っています。
4.4	キッチンの流し台で女性が食器を洗っています。	キッチンの流し台で女性が洗い物をしています。
2.8	石造りの古い建物に時計表示があります。	建造物の柱に時計台が設置されています。
0.0	白を基調にしたキッチンに、赤いオーブンが置かれています。	ストライプのシャツを着た人が花柄のネクタイを結んでいます。
3.2	商品を乗せた小舟は日よけなどのためパラソルをさしています。	水の上に虹色のパラソルをさした船が浮いています。
1.8	室内で熊のぬいぐるみが３個置いてあります。	室内で犬のぬいぐるみが５個置いてあります。
2.2	かわいいピンクの花が３つ並んでいます	透明な角形の花瓶の中に、三輪の花が活けられています。
0.0	紙ナプキンとお菓子とバナナが並べてあります。	テーブルの上に、白い冷凍庫が置いてあります。
0.8	木立ちのある草原を、歩いている象がいます。	立木のある草原を、犬が歩いています。
0.0	ケーキのある机の周囲に人が集まっています。	道路脇の草地に設置された、黄色い3枚の標識です。
0.0	象の背中に3人の人間が乗り立ち止まっています。	人がたくさんいる部屋で、ボトルに入った飲料を勧めている男性がいます。
0.8	曇り空の下、駅のホームと電車です。	曇り空の下、部屋とTシャツと私です。
0.2	尾翼が二枚付いた大型のジェット機が停まっています。	大草原で、野生のシマウマが移動しています。
3.6	灰色の煙を上げる蒸気機関車と、蒸気機関車を見ている人物。	煙を上げる蒸気機関車の横に男性が立っています。
3.2	時計台の２つの時計は、同じ時刻に見えます。	時計塔に設置された２つの時計が見えます。
